step,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,
1540,0.0,0.0,151.0,1476.0,2307.0,0.0,0.0,0.0,
1541,0.0,0.0,110.0,1475.0,2308.0,0.0,0.0,0.0,
1542,0.0,0.0,173.0,1478.0,2314.0,0.0,0.0,0.0,
1543,0.0,0.0,148.0,1473.0,2304.0,0.0,0.0,0.0,
1544,0.0,0.0,150.0,1476.0,2307.0,0.0,0.0,0.0,
1545,0.0,0.0,166.0,1473.0,2315.0,0.0,0.0,0.0,
1546,0.0,0.0,149.0,1476.0,2311.0,0.0,0.0,0.0,
1547,0.0,0.0,148.0,1475.0,2304.0,0.0,0.0,0.0,
1548,0.0,0.0,148.0,1477.0,2309.0,0.0,0.0,0.0,
1549,0.0,0.0,96.0,1476.0,2309.0,0.0,0.0,0.0,
1550,0.0,0.0,151.0,1476.0,2305.0,0.0,0.0,0.0,
1551,0.0,0.0,150.0,1476.0,2315.0,0.0,0.0,0.0,
1552,0.0,0.0,151.0,1476.0,2308.0,0.0,0.0,0.0,
1553,0.0,0.0,183.0,1478.0,2308.0,0.0,0.0,0.0,
1554,0.0,0.0,158.0,1474.0,2301.0,0.0,0.0,0.0,
1555,0.0,0.0,153.0,1470.0,2307.0,0.0,0.0,0.0,
1556,0.0,0.0,135.0,1464.0,2311.0,0.0,0.0,0.0,
1557,0.0,0.0,210.0,1462.0,2306.0,0.0,0.0,0.0,
1558,0.0,0.0,157.0,1466.0,2295.0,0.0,0.0,0.0,
1559,0.0,0.0,157.0,1462.0,2308.0,0.0,0.0,0.0,
1560,0.0,0.0,150.0,1466.0,2299.0,0.0,0.0,0.0,
1561,0.0,0.0,157.0,1457.0,2296.0,0.0,0.0,0.0,
1562,0.0,0.0,156.0,1460.0,2303.0,0.0,0.0,0.0,
1563,0.0,0.0,158.0,1461.0,2300.0,0.0,0.0,0.0,
1564,0.0,0.0,99.0,1457.0,2309.0,0.0,0.0,0.0,
1565,0.0,0.0,155.0,1452.0,2313.0,0.0,0.0,0.0,
1566,0.0,0.0,156.0,1457.0,2304.0,0.0,0.0,0.0,
1567,0.0,0.0,155.0,1461.0,2299.0,0.0,0.0,0.0,
1568,0.0,0.0,151.0,1458.0,2309.0,0.0,0.0,0.0,
1569,0.0,0.0,156.0,1455.0,2301.0,0.0,0.0,0.0,
1570,0.0,0.0,156.0,1455.0,2299.0,0.0,0.0,0.0,
1571,0.0,0.0,163.0,1450.0,2305.0,0.0,0.0,0.0,
1572,0.0,0.0,154.0,1457.0,2304.0,0.0,0.0,0.0,
1573,0.0,0.0,155.0,1456.0,2305.0,0.0,0.0,0.0,
1574,0.0,0.0,155.0,1459.0,2301.0,0.0,0.0,0.0,
1575,0.0,0.0,128.0,1457.0,2300.0,0.0,0.0,0.0,
1576,0.0,0.0,141.0,1457.0,2306.0,0.0,0.0,0.0,
1577,0.0,0.0,155.0,1455.0,2299.0,0.0,0.0,0.0,
1578,0.0,0.0,155.0,1456.0,2306.0,0.0,0.0,0.0,
1579,0.0,0.0,156.0,1460.0,2306.0,0.0,0.0,0.0,
1580,0.0,0.0,176.0,1455.0,2303.0,0.0,0.0,0.0,
1581,0.0,0.0,155.0,1456.0,2302.0,0.0,0.0,0.0,
1582,0.0,0.0,155.0,1454.0,2303.0,0.0,0.0,0.0,
1583,0.0,0.0,155.0,1457.0,2307.0,0.0,0.0,0.0,
1584,0.0,0.0,158.0,1456.0,2299.0,0.0,0.0,0.0,
1585,0.0,0.0,155.0,1455.0,2308.0,0.0,0.0,0.0,
1586,0.0,0.0,154.0,1458.0,2300.0,0.0,0.0,0.0,
1587,0.0,0.0,154.0,1458.0,2300.0,0.0,0.0,0.0,
1588,0.0,0.0,157.0,1457.0,2305.0,0.0,0.0,0.0,
1589,0.0,0.0,155.0,1457.0,2310.0,0.0,0.0,0.0,
1590,0.0,0.0,156.0,1459.0,2304.0,0.0,0.0,0.0,
1591,0.0,0.0,104.0,1460.0,2300.0,0.0,0.0,0.0,
1592,0.0,0.0,155.0,1456.0,2299.0,0.0,0.0,0.0,
1593,0.0,0.0,155.0,1458.0,2306.0,0.0,0.0,0.0,
1594,0.0,0.0,140.0,1455.0,2305.0,0.0,0.0,0.0,
1595,0.0,0.0,153.0,1454.0,2293.0,0.0,0.0,0.0,
1596,0.0,0.0,154.0,1456.0,2309.0,0.0,0.0,0.0,
1597,0.0,0.0,159.0,1457.0,2304.0,0.0,0.0,0.0,
1598,0.0,0.0,121.0,1470.0,2311.0,0.0,0.0,0.0,
1599,0.0,0.0,159.0,1457.0,2305.0,0.0,0.0,0.0,
